region_id,region_type,color,pixel_count,parent_id,local_bbox_min_x,local_bbox_min_y,local_bbox_max_x,local_bbox_max_y,local_center_x,local_center_y,local_seed_x,local_seed_y,global_bbox_min_x,global_bbox_min_y,global_bbox_max_x,global_bbox_max_y,global_center_x,global_center_y,global_seed_x,global_seed_y
TRT000473,land,#dce8fa,60,DST000219,0,0,14,12,7,7,7,7,3363,652,3377,664,3370,659,3370,659
TRT000474,ocean,#004f6a,52573,DST000205,211,320,538,610,382,461,376,471,5304,1652,5631,1942,5475,1793,5469,1803
TRT000475,ocean,#254065,51188,DST000205,84,234,356,555,216,359,212,356,5177,1566,5449,1887,5309,1691,5305,1688
TRT000476,ocean,#084691,65487,DST000205,0,0,398,239,209,118,227,117,5093,1332,5491,1571,5302,1450,5320,1449
TRT000477,ocean,#1d09a4,64111,DST000205,312,5,538,369,444,183,453,200,5405,1337,5631,1701,5537,1515,5546,1532
TRT000478,ocean,#1645ae,53454,DST000205,266,529,538,779,425,662,426,668,5359,1861,5631,2111,5518,1994,5519,2000
TRT000479,ocean,#0e1176,40202,DST000206,7,535,238,833,100,676,100,676,4651,1186,4882,1484,4744,1327,4744,1327
TRT000480,ocean,#3a2b7d,31220,DST000206,12,227,256,498,121,337,121,337,4656,878,4900,1149,4765,988,4765,988
TRT000481,ocean,#234f95,59350,DST000206,221,115,521,419,375,267,363,261,4865,766,5165,1070,5019,918,5007,912
TRT000482,ocean,#3a3c89,42340,DST000206,47,0,321,257,169,141,167,136,4691,651,4965,908,4813,792,4811,787
TRT000483,ocean,#362993,50565,DST000206,0,352,355,628,213,484,218,479,4644,1003,4999,1279,4857,1135,4862,1130
TRT000484,ocean,#3113a5,56334,DST000206,348,327,632,691,484,506,485,497,4992,978,5276,1342,5128,1157,5129,1148
TRT000485,ocean,#0c3a73,36393,DST000206,235,585,623,799,397,695,374,685,4879,1236,5267,1450,5041,1346,5018,1336
TRT000486,land,#7aad39,12640,DST000220,131,17,247,211,205,128,205,123,3093,672,3209,866,3167,783,3167,778
TRT000487,land,#debb2b,10072,DST000220,91,3,237,158,153,68,142,74,3053,658,3199,813,3115,723,3104,729
TRT000488,land,#37943e,6391,DST000220,0,0,105,87,53,44,51,43,2962,655,3067,742,3015,699,3013,698
TRT000489,land,#3797b7,7219,DST000220,2,78,130,163,65,118,58,117,2964,733,3092,818,3027,773,3020,772
TRT000490,land,#9cf626,8000,DST000221,69,14,193,116,135,56,133,53,1051,676,1175,778,1117,718,1115,715
TRT000491,land,#17abfa,2309,DST000221,0,0,83,75,37,29,37,29,982,662,1065,737,1019,691,1019,691
TRT000492,land,#9bdb2e,5623,DST000221,138,91,251,203,192,139,192,140,1120,753,1233,865,1174,801,1174,802
TRT000493,land,#86a8da,1665,DST000221,36,66,120,152,78,104,86,103,1018,728,1102,814,1060,766,1068,765
TRT000494,land,#3d101a,7806,DST000221,300,173,474,282,385,227,366,224,1282,835,1456,944,1367,889,1348,886
TRT000495,land,#6a257e,7810,DST000221,175,38,312,140,241,94,231,89,1157,700,1294,802,1223,756,1213,751
TRT000496,land,#e71207,9485,DST000221,187,132,317,258,262,195,250,199,1169,794,1299,920,1244,857,1232,861
TRT000497,ocean,#252d96,58955,DST000211,695,166,974,505,865,336,869,315,5352,322,5631,661,5522,492,5526,471
TRT000498,ocean,#0921b2,69464,DST000211,496,275,828,625,651,451,644,451,5153,431,5485,781,5308,607,5301,607
TRT000499,ocean,#101371,37934,DST000211,258,131,558,429,408,323,402,317,4915,287,5215,585,5065,479,5059,473
TRT000500,ocean,#393e82,49335,DST000211,651,0,974,284,818,150,792,138,5308,156,5631,440,5475,306,5449,294
TRT000501,ocean,#044887,53000,DST000211,324,36,737,325,527,178,522,181,4981,192,5394,481,5184,334,5179,337
TRT000502,ocean,#00068a,55607,DST000211,267,416,582,683,426,550,413,551,4924,572,5239,839,5083,706,5070,707
TRT000503,ocean,#014c97,34903,DST000211,0,341,329,584,171,470,171,470,4657,497,4986,740,4828,626,4828,626
TRT000504,ocean,#282775,68197,DST000222,0,0,356,287,155,164,164,173,519,232,875,519,674,396,683,405
TRT000505,ocean,#0d1b8f,46181,DST000222,18,256,330,477,175,358,177,370,537,488,849,709,694,590,696,602
TRT000506,ocean,#2e0285,32625,DST000222,255,238,510,514,365,426,377,438,774,470,1029,746,884,658,896,670
TRT000507,ocean,#034995,81816,DST000224,0,0,286,372,126,175,130,174,0,440,286,812,126,615,130,614
TRT000508,ocean,#230f64,52632,DST000224,244,21,566,273,389,129,401,123,244,461,566,713,389,569,401,563
TRT000509,ocean,#000667,55732,DST000224,287,154,621,517,458,310,476,294,287,594,621,957,458,750,476,734
TRT000510,ocean,#3a1d9e,101979,DST000224,0,274,434,591,203,455,223,445,0,714,434,1031,203,895,223,885
TRT000511,ocean,#311e80,74470,DST000227,244,0,581,364,388,169,387,161,244,1603,581,1967,388,1772,387,1764
TRT000512,ocean,#142b75,92792,DST000227,384,183,797,508,587,387,580,385,384,1786,797,2111,587,1990,580,1988
TRT000513,ocean,#2d0b66,61782,DST000227,0,48,264,354,125,191,129,190,0,1651,264,1957,125,1794,129,1793
TRT000514,ocean,#084389,77791,DST000227,0,268,392,508,198,408,196,406,0,1871,392,2111,198,2011,196,2009
TRT000515,ocean,#074a8c,81573,DST000226,207,176,530,595,365,377,354,388,207,1195,530,1614,365,1396,354,1407
TRT000516,ocean,#3b0b9c,59670,DST000226,0,429,329,689,136,549,127,559,0,1448,329,1708,136,1568,127,1578
TRT000517,ocean,#241586,87703,DST000226,0,0,476,278,234,115,236,120,0,1019,476,1297,234,1134,236,1139
TRT000518,ocean,#044da3,57314,DST000226,0,110,238,447,99,302,92,312,0,1129,238,1466,99,1321,92,1331
TRT000519,land,#f1e555,61,DST000232,0,0,9,18,4,9,4,9,3363,664,3372,682,3367,673,3367,673
TRT000520,ocean,#1f0664,60170,DST000223,109,351,473,605,295,499,276,504,471,1048,835,1302,657,1196,638,1201
TRT000521,ocean,#161a7d,89186,DST000223,425,143,733,634,591,436,586,412,787,840,1095,1331,953,1133,948,1109
TRT000522,ocean,#29169c,53430,DST000223,0,122,287,480,156,311,142,318,362,819,649,1177,518,1008,504,1015
TRT000523,ocean,#171f98,62482,DST000223,149,0,629,236,353,103,342,107,511,697,991,933,715,800,704,804
TRT000524,ocean,#2e2867,69276,DST000223,269,50,662,441,458,249,414,272,631,747,1024,1138,820,946,776,969
TRT000525,land,#8933fd,227,DST000233,0,0,17,41,8,20,8,20,3353,668,3370,709,3361,688,3361,688
TRT000526,ocean,#213d94,79203,DST000228,63,0,440,306,267,130,275,140,461,1290,838,1596,665,1420,673,1430
TRT000527,ocean,#380ba5,83616,DST000228,391,13,684,392,539,184,546,188,789,1303,1082,1682,937,1474,944,1478
TRT000528,ocean,#0d0ba5,78253,DST000228,214,291,574,708,391,480,396,486,612,1581,972,1998,789,1770,794,1776
TRT000529,ocean,#0e1375,63903,DST000228,0,166,351,524,168,332,169,344,398,1456,749,1814,566,1622,567,1634
TRT000530,ocean,#1335a2,72014,DST000229,580,289,949,584,752,472,753,473,1378,1816,1747,2111,1550,1999,1551,2000
TRT000531,ocean,#201f90,68636,DST000229,243,300,581,584,412,470,408,467,1041,1827,1379,2111,1210,1997,1206,1994
TRT000532,ocean,#342e92,57093,DST000229,396,142,749,463,563,300,567,295,1194,1669,1547,1990,1361,1827,1365,1822
TRT000533,ocean,#36169a,81765,DST000229,0,203,309,584,153,427,159,405,798,1730,1107,2111,951,1954,957,1932
TRT000534,ocean,#0213ae,68499,DST000229,156,0,510,322,327,167,338,150,954,1527,1308,1849,1125,1694,1136,1677
TRT000535,ocean,#1a0c74,31143,DST000225,1753,0,2022,184,1879,87,1888,93,1753,0,2022,184,1879,87,1888,93
TRT000536,ocean,#1132a1,26900,DST000225,1480,71,1748,371,1590,189,1576,193,1480,71,1748,371,1590,189,1576,193
TRT000537,ocean,#331ea2,21796,DST000225,1331,131,1565,371,1451,244,1449,242,1331,131,1565,371,1451,244,1449,242
TRT000538,ocean,#1e3972,20829,DST000225,995,0,1485,121,1288,57,1303,49,995,0,1485,121,1288,57,1303,49
TRT000539,ocean,#2a03ac,13031,DST000225,1458,0,1788,98,1675,28,1667,39,1458,0,1788,98,1675,28,1667,39
TRT000540,ocean,#044971,6399,DST000225,857,0,1173,51,1049,14,1031,35,857,0,1173,51,1049,14,1031,35
TRT000541,ocean,#09049c,43884,DST000225,348,0,1057,94,650,42,679,40,348,0,1057,94,650,42,679,40
TRT000542,ocean,#214864,60302,DST000225,244,213,565,477,416,358,430,292,244,213,565,477,416,358,430,292
TRT000543,ocean,#1c1178,36703,DST000225,1730,149,2087,352,1918,237,1906,240,1730,149,2087,352,1918,237,1906,240
TRT000544,ocean,#170282,120015,DST000225,0,0,355,459,144,227,150,243,0,0,355,459,144,227,150,243
TRT000545,land,#75c7bd,2839,DST000236,0,0,126,62,60,33,60,33,4070,698,4196,760,4130,731,4130,731
TRT000546,land,#fbcb87,8456,DST000235,80,5,188,152,126,95,124,93,3283,684,3391,831,3329,774,3327,772
TRT000547,land,#29d70b,6446,DST000235,5,59,93,149,43,110,41,109,3208,738,3296,828,3246,789,3244,788
TRT000548,land,#663002,7324,DST000235,0,0,147,75,62,33,60,32,3203,679,3350,754,3265,712,3263,711
TRT000549,land,#aa7b0a,11840,DST000234,0,0,149,128,79,63,82,66,3357,669,3506,797,3436,732,3439,735
TRT000550,land,#91a29d,6550,DST000234,122,149,231,246,179,197,179,199,3479,818,3588,915,3536,866,3536,868
TRT000551,land,#ecbfc1,9235,DST000234,128,41,250,153,187,100,189,103,3485,710,3607,822,3544,769,3546,772
TRT000552,land,#f53ded,7299,DST000234,58,107,164,231,113,158,115,163,3415,776,3521,900,3470,827,3472,832
TRT000553,land,#7c7f09,7057,DST000234,214,112,329,212,266,168,267,169,3571,781,3686,881,3623,837,3624,838
TRT000554,ocean,#2b1a9a,43693,DST000230,120,23,369,277,256,151,261,162,1192,1212,1441,1466,1328,1340,1333,1351
TRT000555,ocean,#2e2685,52210,DST000230,115,268,423,554,288,383,281,384,1187,1457,1495,1743,1360,1572,1353,1573
TRT000556,ocean,#043cad,80985,DST000230,351,263,646,686,512,459,507,449,1423,1452,1718,1875,1584,1648,1579,1638
TRT000557,ocean,#290b69,51592,DST000230,329,0,628,310,445,162,440,144,1401,1189,1700,1499,1517,1351,1512,1333
TRT000558,ocean,#2712a8,48374,DST000230,0,45,203,379,89,220,88,222,1072,1234,1275,1568,1161,1409,1160,1411
TRT000559,land,#bf5df2,253,DST000237,0,0,27,24,15,12,15,12,3546,702,3573,726,3561,714,3561,714
TRT000560,ocean,#250a7a,47875,DST000231,0,0,272,352,108,226,107,229,1017,677,1289,1029,1125,903,1124,906
TRT000561,ocean,#0d1b7a,44845,DST000231,49,329,251,595,149,455,143,462,1066,1006,1268,1272,1166,1132,1160,1139
TRT000562,ocean,#0636a9,33516,DST000231,249,357,543,556,355,471,356,465,1266,1034,1560,1233,1372,1148,1373,1142
TRT000563,ocean,#391a9e,39660,DST000231,240,241,590,495,411,362,402,354,1257,918,1607,1172,1428,1039,1419,1031
TRT000564,ocean,#0b397c,8577,DST000238,0,0,170,264,94,141,94,141,3327,712,3497,976,3421,853,3421,853
TRT000565,land,#2e2f13,5154,DST000239,0,0,145,114,79,46,79,46,4194,714,4339,828,4273,760,4273,760
TRT000566,land,#26c55c,8239,DST000240,0,0,134,121,66,77,67,76,4259,727,4393,848,4325,804,4326,803
TRT000567,land,#4380f0,5846,DST000240,4,120,126,277,69,165,68,164,4263,847,4385,1004,4328,892,4327,891
TRT000568,land,#bdc645,719,DST000241,0,0,51,25,25,14,25,14,4206,730,4257,755,4231,744,4231,744
TRT000569,land,#f64650,528,DST000243,0,0,47,18,26,11,26,11,2632,748,2679,766,2658,759,2658,759
TRT000570,land,#a6c9b6,13943,DST000242,0,69,181,195,90,137,90,133,2550,816,2731,942,2640,884,2640,880
TRT000571,land,#1ac4f3,8085,DST000242,61,0,186,125,127,60,132,57,2611,747,2736,872,2677,807,2682,804
TRT000572,land,#2c406a,1943,DST000244,0,0,66,73,29,37,29,37,4195,759,4261,832,4224,796,4224,796
TRT000573,ocean,#202265,52,DST000245,0,0,11,20,6,9,6,9,3600,762,3611,782,3606,771,3606,771
TRT000574,land,#f08900,154,DST000246,0,0,12,24,6,13,6,13,3611,764,3623,788,3617,777,3617,777
TRT000575,land,#5697fb,1204,DST000247,0,0,71,50,40,31,40,31,3627,768,3698,818,3667,799,3667,799
TRT000576,land,#383a10,919,DST000248,0,0,43,64,24,37,24,37,2584,775,2627,839,2608,812,2608,812
TRT000577,land,#a4bfb0,609,DST000249,0,0,28,48,14,23,14,23,4696,778,4724,826,4710,801,4710,801
TRT000578,land,#f362da,5962,DST000251,0,0,121,128,63,68,63,68,3631,783,3752,911,3694,851,3694,851
TRT000579,land,#93256b,9825,DST000250,128,49,257,170,194,115,193,111,2753,830,2882,951,2819,896,2818,892
TRT000580,land,#f8e4d1,7182,DST000250,88,0,187,122,128,57,125,53,2713,781,2812,903,2753,838,2750,834
TRT000581,land,#33fd3f,9132,DST000250,0,116,152,232,78,177,81,174,2625,897,2777,1013,2703,958,2706,955
TRT000582,land,#51a059,244,DST000252,0,0,18,38,10,18,10,18,4248,803,4266,841,4258,821,4258,821
TRT000583,land,#2d058f,5127,DST000253,0,90,143,182,64,142,56,144,2819,895,2962,987,2883,947,2875,949
TRT000584,land,#60c6d7,12211,DST000253,142,0,246,167,192,82,187,88,2961,805,3065,972,3011,887,3006,893
TRT000585,land,#1a950f,7351,DST000253,64,13,162,161,120,84,117,79,2883,818,2981,966,2939,889,2936,884
TRT000586,land,#b8a186,5519,DST000255,0,0,113,230,69,104,69,104,4416,808,4529,1038,4485,912,4485,912
TRT000587,land,#42e644,8548,DST000254,71,32,164,181,120,103,117,107,3098,839,3191,988,3147,910,3144,914
TRT000588,land,#2318df,9016,DST000254,3,143,148,249,69,193,66,202,3030,950,3175,1056,3096,1000,3093,1009
TRT000589,land,#328a08,8646,DST000254,0,0,105,152,54,78,50,89,3027,807,3132,959,3081,885,3077,896
TRT000590,land,#4b5fd9,1632,DST000256,0,0,160,51,86,23,86,23,1494,811,1654,862,1580,834,1580,834
TRT000591,land,#53c987,4007,DST000257,0,0,116,133,55,61,55,61,4385,822,4501,955,4440,883,4440,883
TRT000592,land,#95e4da,8303,DST000259,0,0,127,135,58,65,58,65,4343,854,4470,989,4401,919,4401,919
TRT000593,land,#536dbf,140,DST000260,0,0,17,19,7,9,7,9,373,857,390,876,380,866,380,866
TRT000594,land,#43ea83,9409,DST000258,111,73,229,192,167,130,167,127,3269,901,3387,1020,3325,958,3325,955
TRT000595,land,#cd721f,8043,DST000258,0,117,130,209,66,158,68,159,3158,945,3288,1037,3224,986,3226,987
TRT000596,land,#4606f8,6833,DST000258,9,8,120,124,65,81,65,82,3167,836,3278,952,3223,909,3223,910
TRT000597,land,#336974,6974,DST000258,50,0,168,93,119,35,120,34,3208,828,3326,921,3277,863,3278,862
TRT000598,land,#df7be6,7237,DST000258,162,0,261,107,206,48,208,47,3320,828,3419,935,3364,876,3366,875
TRT000599,land,#569fe0,545,DST000261,0,0,35,28,16,13,16,13,4518,860,4553,888,4534,873,4534,873
TRT000600,land,#7d549f,297,DST000262,0,0,43,28,27,15,27,15,1650,861,1693,889,1677,876,1677,876
TRT000601,land,#3fbf05,777,DST000263,0,0,55,34,21,15,21,15,1690,862,1745,896,1711,877,1711,877
TRT000602,land,#9024c8,8698,DST000264,0,0,162,99,76,47,76,47,3484,876,3646,975,3560,923,3560,923
TRT000603,land,#2cd600,1517,DST000265,0,0,41,78,21,36,21,36,4692,882,4733,960,4713,918,4713,918
TRT000604,land,#9bc38c,126,DST000266,0,0,31,10,15,5,15,5,1590,884,1621,894,1605,889,1605,889
TRT000605,land,#d7a700,110,DST000267,0,0,23,8,11,4,11,4,1764,884,1787,892,1775,888,1775,888
TRT000606,land,#1b42ba,321,DST000268,0,0,19,40,8,19,8,19,1419,884,1438,924,1427,903,1427,903
TRT000607,land,#9b7a1f,2050,DST000269,0,0,101,87,37,41,37,41,3387,892,3488,979,3424,933,3424,933
TRT000608,land,#d9e92e,1905,DST000270,0,0,60,62,29,33,29,33,1372,895,1432,957,1401,928,1401,928
TRT000609,land,#a99d18,3403,DST000271,0,0,92,67,44,36,44,36,2545,913,2637,980,2589,949,2589,949
TRT000610,land,#f8602c,1928,DST000272,0,0,92,46,41,18,41,18,1418,923,1510,969,1459,941,1459,941
TRT000611,land,#692869,5009,DST000273,0,0,123,84,59,43,59,43,2729,938,2852,1022,2788,981,2788,981
TRT000612,land,#d667c7,2268,DST000274,0,0,66,66,38,33,38,33,1446,939,1512,1005,1484,972,1484,972
TRT000613,land,#7425ba,3242,DST000276,0,0,81,63,39,28,39,28,4419,946,4500,1009,4458,974,4458,974
TRT000614,land,#ef1c6e,6816,DST000275,40,0,153,95,97,46,96,48,3373,942,3486,1037,3430,988,3429,990
TRT000615,land,#0d0a8d,6165,DST000275,115,63,231,168,163,118,161,119,3448,1005,3564,1110,3496,1060,3494,1061
TRT000616,land,#3614cc,4972,DST000275,39,95,137,177,91,139,89,141,3372,1037,3470,1119,3424,1081,3422,1083
TRT000617,land,#79391e,4744,DST000275,0,37,91,146,45,94,45,96,3333,979,3424,1088,3378,1036,3378,1038
TRT000618,land,#c773be,287,DST000277,0,0,37,20,20,11,20,11,1404,947,1441,967,1424,958,1424,958
TRT000619,land,#39e4fc,51,DST000278,0,0,15,20,8,9,8,9,4741,955,4756,975,4749,964,4749,964
TRT000620,land,#7e0c1c,119,DST000280,0,0,16,19,9,8,9,8,4702,962,4718,981,4711,970,4711,970
TRT000621,land,#80a5b6,5905,DST000279,92,1,186,103,136,44,139,42,2950,958,3044,1060,2994,1001,2997,999
TRT000622,land,#34b3d0,6815,DST000279,0,0,95,116,46,51,48,53,2858,957,2953,1073,2904,1008,2906,1010
TRT000623,land,#f80980,5563,DST000279,4,62,142,148,77,107,81,107,2862,1019,3000,1105,2935,1064,2939,1064
TRT000624,land,#f5049f,8437,DST000281,0,0,119,176,65,115,65,115,2950,969,3069,1145,3015,1084,3015,1084
TRT000625,land,#6ec9cb,379,DST000282,0,0,41,25,22,9,22,9,2560,975,2601,1000,2582,984,2582,984
TRT000626,land,#23f442,4291,DST000283,0,0,112,84,62,35,62,35,2582,975,2694,1059,2644,1010,2644,1010
TRT000627,land,#8cb75c,304,DST000284,0,0,25,27,12,15,12,15,3470,974,3495,1001,3482,989,3482,989
TRT000628,land,#ba6f01,146,DST000285,0,0,20,22,12,10,12,10,4762,977,4782,999,4774,987,4774,987
TRT000629,land,#9b8102,1983,DST000287,0,0,47,94,24,42,24,42,2828,980,2875,1074,2852,1022,2852,1022
TRT000630,land,#638e1c,6110,DST000286,0,103,99,197,53,149,54,149,1579,1082,1678,1176,1632,1128,1633,1128
TRT000631,land,#21d739,4881,DST000286,64,156,153,260,114,199,116,197,1643,1135,1732,1239,1693,1178,1695,1176
TRT000632,land,#ccc953,5998,DST000286,89,84,184,167,136,127,135,125,1668,1063,1763,1146,1715,1106,1714,1104
TRT000633,land,#663b1a,5717,DST000286,17,0,122,109,69,66,69,64,1596,979,1701,1088,1648,1045,1648,1043
TRT000634,land,#b4fe60,6889,DST000288,0,0,141,122,68,65,75,62,3194,983,3335,1105,3262,1048,3269,1045
TRT000635,land,#3579c7,5683,DST000288,79,20,182,134,130,90,129,98,3273,1003,3376,1117,3324,1073,3323,1081
TRT000636,land,#7b8ab0,8655,DST000289,0,0,160,211,73,113,73,113,3458,986,3618,1197,3531,1099,3531,1099
TRT000637,land,#cf8b02,136,DST000290,0,0,17,18,8,9,8,9,4726,989,4743,1007,4734,998,4734,998
TRT000638,land,#0bc433,1020,DST000292,0,0,59,90,22,51,22,51,4355,993,4414,1083,4377,1044,4377,1044
TRT000639,land,#feff5b,5648,DST000291,0,0,153,66,73,34,85,33,1669,990,1822,1056,1742,1024,1754,1023
TRT000640,land,#8d180a,4109,DST000291,12,52,118,165,79,85,79,85,1681,1042,1787,1155,1748,1075,1748,1075
TRT000641,land,#b08676,8517,DST000291,102,16,209,171,151,90,155,91,1771,1006,1878,1161,1820,1080,1824,1081
TRT000642,land,#4eead2,3025,DST000293,0,0,98,54,56,27,56,27,3484,994,3582,1048,3540,1021,3540,1021
TRT000643,land,#0c8f9b,750,DST000294,0,0,47,43,25,18,25,18,1472,999,1519,1042,1497,1017,1497,1017
TRT000644,land,#d5697a,4358,DST000295,0,0,68,99,32,49,32,49,2765,999,2833,1098,2797,1048,2797,1048
TRT000645,land,#af3c3e,871,DST000296,0,0,28,77,16,40,16,40,2815,1000,2843,1077,2831,1040,2831,1040
TRT000646,land,#3a3f07,7170,DST000297,78,0,200,106,130,59,129,60,3120,1002,3242,1108,3172,1061,3171,1062
TRT000647,land,#e6e40c,5209,DST000297,0,31,91,133,45,80,45,81,3042,1033,3133,1135,3087,1082,3087,1083
TRT000648,land,#377b50,152,DST000298,0,0,17,30,9,15,9,15,4733,1001,4750,1031,4742,1016,4742,1016
TRT000649,land,#486278,5836,DST000299,0,0,94,98,46,47,46,47,2682,1007,2776,1105,2728,1054,2728,1054
TRT000650,ocean,#1a2368,170,DST000300,0,0,16,23,8,13,8,13,1687,1008,1703,1031,1695,1021,1695,1021
TRT000651,land,#6ace0c,1160,DST000301,0,0,42,47,22,22,22,22,2609,1017,2651,1064,2631,1039,2631,1039
TRT000652,land,#6ea48b,1235,DST000302,0,0,45,63,24,32,24,32,4752,1022,4797,1085,4776,1054,4776,1054
TRT000653,land,#b13309,1001,DST000303,0,0,89,37,44,17,44,17,1517,1023,1606,1060,1561,1040,1561,1040
TRT000654,land,#e51d22,1098,DST000304,0,0,32,58,14,32,14,32,4065,1022,4097,1080,4079,1054,4079,1054
TRT000655,land,#022e29,178,DST000305,0,0,30,26,16,11,16,11,4725,1038,4755,1064,4741,1049,4741,1049
TRT000656,land,#578077,1601,DST000306,0,0,63,63,34,31,34,31,2636,1041,2699,1104,2670,1072,2670,1072
TRT000657,land,#648e30,3689,DST000307,0,0,72,111,37,55,37,55,1855,1043,1927,1154,1892,1098,1892,1098
TRT000658,land,#460d38,3127,DST000308,0,0,150,94,79,51,79,51,4533,1065,4683,1159,4612,1116,4612,1116
TRT000659,land,#d2cc44,2233,DST000309,0,0,63,82,32,40,32,40,4384,1070,4447,1152,4416,1110,4416,1110
TRT000660,land,#3811b7,2540,DST000310,0,0,63,64,33,28,33,28,1907,1080,1970,1144,1940,1108,1940,1108
TRT000661,land,#3d5dd5,1399,DST000311,0,0,45,55,20,28,20,28,1962,1084,2007,1139,1982,1112,1982,1112
TRT000662,land,#66256a,7633,DST000312,0,0,168,179,98,95,98,95,4308,1085,4476,1264,4406,1180,4406,1180
TRT000663,land,#220969,5475,DST000314,3,55,119,149,70,99,69,99,3350,1151,3466,1245,3417,1195,3416,1195
TRT000664,land,#e1948d,6158,DST000314,0,0,122,88,53,41,54,41,3347,1096,3469,1184,3400,1137,3401,1137
TRT000665,land,#f178c7,4787,DST000315,72,0,157,124,113,54,113,54,4593,1105,4678,1229,4634,1159,4634,1159
TRT000666,land,#e458cc,5757,DST000315,0,39,108,132,53,85,53,85,4521,1144,4629,1237,4574,1190,4574,1190
TRT000667,land,#fc7aaa,8016,DST000313,0,87,143,209,86,151,86,149,3009,1177,3152,1299,3095,1241,3095,1239
TRT000668,land,#bdf1d1,6802,DST000313,139,76,263,173,199,123,200,127,3148,1166,3272,1263,3208,1213,3209,1217
TRT000669,land,#9f90ff,8354,DST000313,183,0,296,109,236,50,235,51,3192,1090,3305,1199,3245,1140,3244,1141
TRT000670,land,#a7d67c,8608,DST000313,85,3,187,121,137,59,137,59,3094,1093,3196,1211,3146,1149,3146,1149
TRT000671,land,#a823d0,4628,DST000313,163,202,273,292,220,243,221,242,3172,1292,3282,1382,3229,1333,3230,1332
TRT000672,land,#d152d3,5372,DST000313,108,140,204,257,162,191,161,193,3117,1230,3213,1347,3171,1281,3170,1283
TRT000673,land,#0bc763,4474,DST000313,200,127,284,220,241,179,243,181,3209,1217,3293,1310,3250,1269,3252,1271
TRT000674,land,#d37312,3693,DST000316,0,0,84,87,42,42,42,42,3279,1108,3363,1195,3321,1150,3321,1150
TRT000675,land,#34035a,6073,DST000317,0,0,117,135,64,70,64,70,2990,1116,3107,1251,3054,1186,3054,1186
TRT000676,land,#aec570,4557,DST000318,0,0,87,95,45,44,45,44,2955,1138,3042,1233,3000,1182,3000,1182
TRT000677,land,#ec7402,352,DST000319,0,0,29,18,16,9,16,9,2964,1140,2993,1158,2980,1149,2980,1149
TRT000678,land,#2b55f7,458,DST000320,0,0,83,26,41,14,41,14,4693,1147,4776,1173,4734,1161,4734,1161
TRT000679,land,#ffbf15,90,DST000321,0,0,19,19,10,10,10,10,4812,1149,4831,1168,4822,1159,4822,1159
TRT000680,land,#fa1912,4392,DST000322,0,0,87,99,38,44,38,44,1550,1152,1637,1251,1588,1196,1588,1196
TRT000681,lake,#284693,896,DST000327,0,0,39,43,19,21,19,21,3312,1169,3351,1212,3331,1190,3331,1190
TRT000682,land,#3b214c,2016,DST000329,0,0,66,88,28,41,28,41,4676,1174,4742,1262,4704,1215,4704,1215
TRT000683,land,#c34353,6602,DST000328,55,0,175,124,111,58,109,63,1598,1175,1718,1299,1654,1233,1652,1238
TRT000684,land,#e6f6aa,7604,DST000328,56,122,175,242,111,180,114,183,1599,1297,1718,1417,1654,1355,1657,1358
TRT000685,land,#4f384b,6258,DST000328,0,45,105,167,54,104,51,105,1543,1220,1648,1342,1597,1279,1594,1280
TRT000686,land,#6280d8,5592,DST000328,104,170,196,285,160,229,163,232,1647,1345,1739,1460,1703,1404,1706,1407
TRT000687,land,#b07a97,6345,DST000330,63,0,150,135,109,71,115,71,1951,1105,2038,1240,1997,1176,2003,1176
TRT000688,land,#2e5ea9,6972,DST000330,126,79,250,179,189,125,190,127,2014,1184,2138,1284,2077,1230,2078,1232
TRT000689,land,#5753ce,8896,DST000330,6,121,123,224,62,173,71,172,1894,1226,2011,1329,1950,1278,1959,1277
TRT000690,land,#33838f,5648,DST000330,96,135,191,227,141,188,145,194,1984,1240,2079,1332,2029,1293,2033,1299
TRT000691,land,#ad8580,7602,DST000330,0,29,89,150,39,90,42,91,1888,1134,1977,1255,1927,1195,1930,1196
TRT000692,land,#8cecc5,5463,DST000331,0,94,87,185,38,143,35,143,2046,1305,2133,1396,2084,1354,2081,1354
TRT000693,land,#dea51a,5020,DST000331,13,178,97,269,52,219,50,218,2059,1389,2143,1480,2098,1430,2096,1429
TRT000694,land,#e3e2c4,7269,DST000331,107,63,224,164,166,108,158,109,2153,1274,2270,1375,2212,1319,2204,1320
TRT000695,land,#7a44c8,5944,DST000331,59,219,156,316,110,261,110,261,2105,1430,2202,1527,2156,1472,2156,1472
TRT000696,land,#59c38a,6590,DST000331,68,124,163,223,117,177,115,178,2114,1335,2209,1434,2163,1388,2161,1389
TRT000697,land,#cd689b,6035,DST000331,23,15,120,131,77,81,72,80,2069,1226,2166,1342,2123,1292,2118,1291
TRT000698,land,#25601d,6201,DST000331,87,0,221,80,146,43,147,43,2133,1211,2267,1291,2192,1254,2193,1254
TRT000699,land,#3b1958,11608,DST000332,143,0,235,162,190,90,189,99,1801,1092,1893,1254,1848,1182,1847,1191
TRT000700,land,#c0c72d,6845,DST000332,65,153,166,260,115,200,112,204,1723,1245,1824,1352,1773,1292,1770,1296
TRT000701,land,#e5ca9a,7733,DST000332,61,49,153,157,106,107,104,108,1719,1141,1811,1249,1764,1199,1762,1200
TRT000702,land,#147237,6040,DST000332,0,145,86,254,46,194,44,193,1658,1237,1744,1346,1704,1286,1702,1285
