region_type,region_id,parent_id,color,local_x,local_y,global_x,global_y,bbox_local,bbox,density_multiplier
ocean,TRT000375-PRV000001,TRT000375,#290e73,69.88,266.26,5026.88,850.26,"[0, 204, 160, 351]","[4957, 788, 5117, 935]",0.51
ocean,TRT000375-PRV000002,TRT000375,#1a0664,65.38,142.67,5022.38,726.67,"[8, 60, 147, 207]","[4965, 644, 5104, 791]",0.51
ocean,TRT000375-PRV000003,TRT000375,#280c67,243.54,284.56,5200.54,868.56,"[166, 214, 314, 360]","[5123, 798, 5271, 944]",0.51
ocean,TRT000375-PRV000004,TRT000375,#2c4eac,188.41,183.24,5145.41,767.24,"[120, 92, 269, 263]","[5077, 676, 5226, 847]",0.51
ocean,TRT000375-PRV000005,TRT000375,#2606ab,119.92,57.06,5076.92,641.06,"[20, 0, 203, 124]","[4977, 584, 5160, 708]",0.51
ocean,TRT000375-PRV000006,TRT000375,#0c2585,155.06,340.0,5112.06,924.0,"[76, 261, 229, 410]","[5033, 845, 5186, 994]",0.51
ocean,TRT000373-PRV000001,TRT000373,#15227e,188.65,268.93,5419.65,1759.93,"[94, 205, 280, 330]","[5325, 1696, 5511, 1821]",0.51
ocean,TRT000373-PRV000002,TRT000373,#1f2997,216.54,173.42,5447.54,1664.42,"[144, 114, 296, 240]","[5375, 1605, 5527, 1731]",0.51
ocean,TRT000373-PRV000003,TRT000373,#36278c,81.58,147.7,5312.58,1638.7,"[0, 68, 157, 247]","[5231, 1559, 5388, 1738]",0.51
ocean,TRT000373-PRV000004,TRT000373,#330a8d,128.0,60.99,5359.0,1551.99,"[39, 0, 188, 127]","[5270, 1491, 5419, 1618]",0.51
ocean,TRT000373-PRV000005,TRT000373,#2b4090,239.72,70.68,5470.72,1561.68,"[177, 11, 317, 132]","[5408, 1502, 5548, 1623]",0.51
ocean,TRT000373-PRV000006,TRT000373,#1a2987,343.95,113.35,5574.95,1604.35,"[276, 35, 401, 181]","[5507, 1526, 5632, 1672]",0.51
ocean,TRT000373-PRV000007,TRT000373,#130466,331.9,237.56,5562.9,1728.56,"[260, 174, 401, 326]","[5491, 1665, 5632, 1817]",0.51
ocean,TRT000378-PRV000001,TRT000378,#0e328d,237.89,206.49,5333.89,511.49,"[163, 142, 325, 279]","[5259, 447, 5421, 584]",0.51
ocean,TRT000378-PRV000002,TRT000378,#200d78,94.66,230.84,5190.66,535.84,"[0, 147, 178, 302]","[5096, 452, 5274, 607]",0.51
ocean,TRT000378-PRV000003,TRT000378,#163c8c,149.33,113.11,5245.33,418.11,"[70, 0, 211, 190]","[5166, 305, 5307, 495]",0.51
ocean,TRT000378-PRV000004,TRT000378,#3b1380,258.02,92.25,5354.02,397.25,"[196, 14, 339, 162]","[5292, 319, 5435, 467]",0.51
ocean,TRT000376-PRV000001,TRT000376,#0804b1,149.82,180.15,5196.82,1380.15,"[77, 99, 226, 267]","[5124, 1299, 5273, 1467]",0.51
ocean,TRT000376-PRV000002,TRT000376,#39049b,171.76,307.01,5218.76,1507.01,"[70, 239, 256, 398]","[5117, 1439, 5303, 1598]",0.51
ocean,TRT000376-PRV000003,TRT000376,#2e4579,125.43,48.87,5172.43,1248.87,"[19, 0, 223, 109]","[5066, 1200, 5270, 1309]",0.51
ocean,TRT000376-PRV000004,TRT000376,#0e2494,262.78,237.88,5309.78,1437.88,"[194, 173, 316, 325]","[5241, 1373, 5363, 1525]",0.51
ocean,TRT000376-PRV000005,TRT000376,#090892,56.33,169.68,5103.33,1369.68,"[0, 93, 111, 275]","[5047, 1293, 5158, 1475]",0.51
ocean,TRT000376-PRV000006,TRT000376,#363b90,257.46,101.51,5304.46,1301.51,"[173, 29, 322, 175]","[5220, 1229, 5369, 1375]",0.51
ocean,TRT000377-PRV000001,TRT000377,#0e0376,87.75,108.99,4743.75,617.99,"[0, 24, 160, 192]","[4656, 533, 4816, 701]",0.51
ocean,TRT000377-PRV000002,TRT000377,#272394,181.51,227.33,4837.51,736.33,"[110, 148, 260, 309]","[4766, 657, 4916, 818]",0.51
ocean,TRT000377-PRV000003,TRT000377,#2e2a9c,224.92,74.0,4880.92,583.0,"[155, 0, 318, 152]","[4811, 509, 4974, 661]",0.51
ocean,TRT000377-PRV000004,TRT000377,#322e89,95.3,269.94,4751.3,778.94,"[26, 187, 161, 343]","[4682, 696, 4817, 852]",0.51
ocean,TRT000377-PRV000005,TRT000377,#200b82,126.18,402.8,4782.18,911.8,"[61, 330, 198, 482]","[4717, 839, 4854, 991]",0.51
ocean,TRT000377-PRV000006,TRT000377,#350b86,233.21,345.91,4889.21,854.91,"[152, 274, 309, 432]","[4808, 783, 4965, 941]",0.51
ocean,TRT000377-PRV000007,TRT000377,#312da5,272.01,198.02,4928.01,707.02,"[211, 120, 326, 283]","[4867, 629, 4982, 792]",0.51
ocean,TRT000380-PRV000001,TRT000380,#35196f,202.42,201.61,5574.42,1171.61,"[136, 126, 260, 280]","[5508, 1096, 5632, 1250]",0.51
ocean,TRT000380-PRV000002,TRT000380,#1b42b0,86.82,82.1,5458.82,1052.1,"[19, 6, 156, 151]","[5391, 976, 5528, 1121]",0.51
ocean,TRT000380-PRV000003,TRT000380,#19487c,199.82,60.88,5571.82,1030.88,"[125, 0, 260, 128]","[5497, 970, 5632, 1098]",0.51
ocean,TRT000380-PRV000004,TRT000380,#0b0aaf,79.67,213.32,5451.67,1183.32,"[0, 149, 159, 280]","[5372, 1119, 5531, 1250]",0.51
ocean,TRT000382-PRV000001,TRT000382,#021b94,228.99,221.0,5577.99,377.0,"[173, 167, 283, 275]","[5522, 323, 5632, 431]",0.51
ocean,TRT000382-PRV000002,TRT000382,#29159a,221.57,102.24,5570.57,258.24,"[148, 0, 283, 170]","[5497, 156, 5632, 326]",0.51
ocean,TRT000382-PRV000003,TRT000382,#3a256e,117.77,227.54,5466.77,383.54,"[38, 161, 176, 283]","[5387, 317, 5525, 439]",0.51
ocean,TRT000382-PRV000004,TRT000382,#024298,79.13,131.53,5428.13,287.53,"[0, 69, 158, 207]","[5349, 225, 5507, 363]",0.51
ocean,TRT000381-PRV000001,TRT000381,#320590,291.95,142.59,5153.95,334.59,"[210, 46, 380, 241]","[5072, 238, 5242, 433]",0.51
ocean,TRT000381-PRV000002,TRT000381,#2f2e64,113.09,308.5,4975.09,500.5,"[0, 206, 185, 392]","[4862, 398, 5047, 584]",0.51
ocean,TRT000381-PRV000003,TRT000381,#1b0270,177.86,115.23,5039.86,307.23,"[72, 51, 250, 213]","[4934, 243, 5112, 405]",0.51
ocean,TRT000381-PRV000004,TRT000381,#020993,411.94,56.58,5273.94,248.58,"[320, 0, 533, 134]","[5182, 192, 5395, 326]",0.51
ocean,TRT000381-PRV000005,TRT000381,#091d9f,232.44,298.06,5094.44,490.06,"[161, 209, 322, 393]","[5023, 401, 5184, 585]",0.51
ocean,TRT000383-PRV000001,TRT000383,#050c98,129.55,153.76,5260.55,726.76,"[48, 81, 195, 226]","[5179, 654, 5326, 799]",0.51
ocean,TRT000383-PRV000002,TRT000383,#130a7c,225.96,64.74,5356.96,637.74,"[156, 0, 324, 126]","[5287, 573, 5455, 699]",0.51
ocean,TRT000383-PRV000003,TRT000383,#243b9d,170.78,257.67,5301.78,830.67,"[97, 198, 240, 322]","[5228, 771, 5371, 895]",0.51
ocean,TRT000383-PRV000004,TRT000383,#1a457c,247.45,169.49,5378.45,742.49,"[184, 110, 335, 250]","[5315, 683, 5466, 823]",0.51
ocean,TRT000383-PRV000005,TRT000383,#274e96,82.08,62.06,5213.08,635.06,"[0, 8, 159, 138]","[5131, 581, 5290, 711]",0.51
land,TRT000388-PRV000001,TRT000388,#aa29c7,24.49,32.66,4817.49,602.66,"[0, 0, 51, 66]","[4793, 570, 4844, 636]",1.0
ocean,TRT000384-PRV000001,TRT000384,#0f1daf,217.74,328.63,5238.74,1925.63,"[121, 256, 304, 405]","[5142, 1853, 5325, 2002]",0.51
ocean,TRT000384-PRV000002,TRT000384,#1421aa,280.32,217.04,5301.32,1814.04,"[210, 133, 363, 303]","[5231, 1730, 5384, 1900]",0.51
ocean,TRT000384-PRV000003,TRT000384,#2e0f9b,217.75,110.84,5238.75,1707.84,"[144, 0, 300, 185]","[5165, 1597, 5321, 1782]",0.51
ocean,TRT000384-PRV000004,TRT000384,#1f396a,151.6,239.17,5172.6,1836.17,"[84, 150, 220, 325]","[5105, 1747, 5241, 1922]",0.51
ocean,TRT000384-PRV000005,TRT000384,#364e6d,53.13,224.15,5074.13,1821.15,"[0, 170, 113, 307]","[5021, 1767, 5134, 1904]",0.51
land,TRT000389-PRV000001,TRT000389,#e68abf,72.96,29.51,3753.96,629.51,"[48, 0, 95, 57]","[3729, 600, 3776, 657]",1.0
land,TRT000389-PRV000002,TRT000389,#aaaa51,78.57,83.44,3759.57,683.44,"[57, 55, 103, 109]","[3738, 655, 3784, 709]",1.0
land,TRT000389-PRV000003,TRT000389,#3935dd,49.89,74.94,3730.89,674.94,"[32, 52, 71, 100]","[3713, 652, 3752, 700]",1.0
land,TRT000389-PRV000004,TRT000389,#92043f,15.6,72.77,3696.6,672.77,"[0, 51, 34, 93]","[3681, 651, 3715, 693]",1.0
land,TRT000389-PRV000005,TRT000389,#4d3e60,38.27,46.88,3719.27,646.88,"[13, 26, 62, 66]","[3694, 626, 3743, 666]",1.0
ocean,TRT000385-PRV000001,TRT000385,#343072,167.22,282.26,5429.22,2067.26,"[92, 224, 245, 327]","[5354, 2009, 5507, 2112]",0.51
ocean,TRT000385-PRV000002,TRT000385,#18029b,191.38,177.98,5453.38,1962.98,"[115, 108, 269, 243]","[5377, 1893, 5531, 2028]",0.51
ocean,TRT000385-PRV000003,TRT000385,#2b0f64,303.38,251.56,5565.38,2036.56,"[223, 171, 370, 327]","[5485, 1956, 5632, 2112]",0.51
ocean,TRT000385-PRV000004,TRT000385,#204a98,53.93,259.32,5315.93,2044.32,"[0, 183, 119, 327]","[5262, 1968, 5381, 2112]",0.51
ocean,TRT000385-PRV000005,TRT000385,#224078,88.63,148.99,5350.63,1933.99,"[14, 67, 148, 214]","[5276, 1852, 5410, 1999]",0.51
ocean,TRT000385-PRV000006,TRT000385,#0634ab,311.76,96.47,5573.76,1881.47,"[225, 0, 370, 175]","[5487, 1785, 5632, 1960]",0.51
ocean,TRT000385-PRV000007,TRT000385,#1d0591,158.35,64.68,5420.35,1849.68,"[85, 24, 248, 127]","[5347, 1809, 5510, 1912]",0.51
land,TRT000390-PRV000001,TRT000390,#ab271a,87.68,72.77,3722.68,757.77,"[69, 57, 107, 91]","[3704, 742, 3742, 776]",1.0
land,TRT000390-PRV000002,TRT000390,#d2f9c0,79.5,43.23,3714.5,728.23,"[54, 20, 105, 65]","[3689, 705, 3740, 750]",1.0
land,TRT000390-PRV000003,TRT000390,#705e1c,111.7,67.55,3746.7,752.55,"[94, 44, 129, 92]","[3729, 729, 3764, 777]",1.0
land,TRT000390-PRV000004,TRT000390,#9413d1,31.61,56.22,3666.61,741.22,"[0, 44, 60, 74]","[3635, 729, 3695, 759]",1.0
land,TRT000390-PRV000005,TRT000390,#6133f5,144.78,68.96,3779.78,753.96,"[122, 45, 172, 96]","[3757, 730, 3807, 781]",1.0
land,TRT000390-PRV000006,TRT000390,#fe238b,124.1,36.04,3759.1,721.04,"[102, 15, 159, 59]","[3737, 700, 3794, 744]",1.0
land,TRT000390-PRV000007,TRT000390,#1f1a8b,35.85,29.85,3670.85,714.85,"[7, 3, 56, 44]","[3642, 688, 3691, 729]",1.0
land,TRT000390-PRV000008,TRT000390,#f6f612,68.62,18.01,3703.62,703.01,"[43, 0, 103, 38]","[3678, 685, 3738, 723]",1.0
ocean,TRT000387-PRV000001,TRT000387,#163579,360.26,209.75,5197.26,2052.75,"[268, 116, 430, 269]","[5105, 1959, 5267, 2112]",0.51
ocean,TRT000387-PRV000002,TRT000387,#0b4094,268.22,159.58,5105.22,2002.58,"[197, 70, 345, 269]","[5034, 1913, 5182, 2112]",0.51
ocean,TRT000387-PRV000003,TRT000387,#3b3b79,162.66,199.58,4999.66,2042.58,"[87, 118, 246, 269]","[4924, 1961, 5083, 2112]",0.51
ocean,TRT000387-PRV000004,TRT000387,#2e2d70,73.67,222.02,4910.67,2065.02,"[0, 139, 135, 269]","[4837, 1982, 4972, 2112]",0.51
ocean,TRT000387-PRV000005,TRT000387,#08248b,193.09,78.67,5030.09,1921.67,"[108, 0, 282, 144]","[4945, 1843, 5119, 1987]",0.51
ocean,TRT000386-PRV000001,TRT000386,#0f1776,49.3,226.41,4798.3,1893.41,"[4, 148, 113, 313]","[4753, 1815, 4862, 1980]",0.51
ocean,TRT000386-PRV000002,TRT000386,#2124aa,168.5,200.92,4917.5,1867.92,"[90, 128, 269, 274]","[4839, 1795, 5018, 1941]",0.51
ocean,TRT000386-PRV000003,TRT000386,#370b8f,79.0,76.88,4828.0,1743.88,"[0, 0, 170, 163]","[4749, 1667, 4919, 1830]",0.51
ocean,TRT000386-PRV000004,TRT000386,#390f93,126.84,300.09,4875.84,1967.09,"[52, 242, 208, 377]","[4801, 1909, 4957, 2044]",0.51
ocean,TRT000386-PRV000005,TRT000386,#133465,58.64,382.2,4807.64,2049.2,"[9, 311, 128, 445]","[4758, 1978, 4877, 2112]",0.51
ocean,TRT000386-PRV000006,TRT000386,#181ba7,214.66,113.46,4963.66,1780.46,"[142, 21, 286, 202]","[4891, 1688, 5035, 1869]",0.51
land,TRT000391-PRV000001,TRT000391,#98f71a,72.01,81.67,3664.01,673.67,"[51, 51, 89, 113]","[3643, 643, 3681, 705]",1.0
land,TRT000391-PRV000002,TRT000391,#a1a17c,51.15,37.16,3643.15,629.16,"[29, 9, 76, 56]","[3621, 601, 3668, 648]",1.0
land,TRT000391-PRV000003,TRT000391,#54e9d4,19.23,96.04,3611.23,688.04,"[0, 76, 44, 122]","[3592, 668, 3636, 714]",1.0
land,TRT000391-PRV000004,TRT000391,#85a4ab,19.66,56.04,3611.66,648.04,"[5, 37, 39, 76]","[3597, 629, 3631, 668]",1.0
land,TRT000391-PRV000005,TRT000391,#de696a,43.15,120.37,3635.15,712.37,"[18, 96, 73, 148]","[3610, 688, 3665, 740]",1.0
land,TRT000391-PRV000006,TRT000391,#e66a7a,24.73,19.85,3616.73,611.85,"[8, 0, 47, 39]","[3600, 592, 3639, 631]",1.0
land,TRT000391-PRV000007,TRT000391,#f4435e,45.39,71.63,3637.39,663.63,"[25, 53, 66, 96]","[3617, 645, 3658, 688]",1.0
land,TRT000393-PRV000001,TRT000393,#0030b7,27.15,33.21,3666.15,608.21,"[0, 12, 53, 56]","[3639, 587, 3692, 631]",1.0
land,TRT000393-PRV000002,TRT000393,#32cca5,97.79,25.24,3736.79,600.24,"[74, 5, 132, 47]","[3713, 580, 3771, 622]",1.0
land,TRT000393-PRV000003,TRT000393,#7e5fd9,69.53,45.4,3708.53,620.4,"[49, 27, 93, 67]","[3688, 602, 3732, 642]",1.0
land,TRT000393-PRV000004,TRT000393,#c1ffe4,43.88,62.37,3682.88,637.37,"[24, 45, 65, 81]","[3663, 620, 3704, 656]",1.0
land,TRT000393-PRV000005,TRT000393,#bf695d,57.41,14.98,3696.41,589.98,"[33, 0, 80, 35]","[3672, 575, 3719, 610]",1.0
land,TRT000394-PRV000001,TRT000394,#0eae3f,80.07,92.12,3587.07,643.12,"[61, 71, 95, 116]","[3568, 622, 3602, 667]",1.0
land,TRT000394-PRV000002,TRT000394,#7cff7e,74.87,46.81,3581.87,597.81,"[49, 16, 98, 72]","[3556, 567, 3605, 623]",1.0
land,TRT000394-PRV000003,TRT000394,#cbeedf,74.12,132.64,3581.12,683.64,"[56, 114, 90, 154]","[3563, 665, 3597, 705]",1.0
land,TRT000394-PRV000004,TRT000394,#bb0537,57.57,107.8,3564.57,658.8,"[38, 91, 76, 129]","[3545, 642, 3583, 680]",1.0
land,TRT000394-PRV000005,TRT000394,#02799b,53.15,68.66,3560.15,619.66,"[29, 48, 78, 92]","[3536, 599, 3585, 643]",1.0
land,TRT000394-PRV000006,TRT000394,#3dc39e,35.18,86.4,3542.18,637.4,"[21, 59, 53, 108]","[3528, 610, 3560, 659]",1.0
land,TRT000394-PRV000007,TRT000394,#f6deff,30.77,27.08,3537.77,578.08,"[0, 0, 65, 60]","[3507, 551, 3572, 611]",1.0
land,TRT000395-PRV000001,TRT000395,#7ea9d3,62.26,27.86,3835.26,613.86,"[42, 3, 80, 53]","[3815, 589, 3853, 639]",1.0
land,TRT000395-PRV000002,TRT000395,#5a3a0a,85.9,21.17,3858.9,607.17,"[71, 0, 101, 43]","[3844, 586, 3874, 629]",1.0
land,TRT000395-PRV000003,TRT000395,#c7b452,83.15,61.79,3856.15,647.79,"[55, 42, 108, 88]","[3828, 628, 3881, 674]",1.0
land,TRT000395-PRV000004,TRT000395,#2a1cba,32.73,43.13,3805.73,629.13,"[0, 24, 58, 65]","[3773, 610, 3831, 651]",1.0
land,TRT000396-PRV000001,TRT000396,#352381,13.3,36.02,3777.3,663.02,"[0, 10, 32, 58]","[3764, 637, 3796, 685]",1.0
land,TRT000396-PRV000002,TRT000396,#873fa8,29.87,19.31,3793.87,646.31,"[2, 0, 63, 38]","[3766, 627, 3827, 665]",1.0
land,TRT000396-PRV000003,TRT000396,#8cdd5d,80.0,53.86,3844.0,680.86,"[61, 24, 118, 84]","[3825, 651, 3882, 711]",1.0
land,TRT000396-PRV000004,TRT000396,#a47ee1,45.47,50.2,3809.47,677.2,"[21, 27, 61, 74]","[3785, 654, 3825, 701]",1.0
land,TRT000396-PRV000005,TRT000396,#900d0e,34.01,74.63,3798.01,701.63,"[6, 58, 66, 86]","[3770, 685, 3830, 713]",1.0
land,TRT000397-PRV000001,TRT000397,#15bad0,16.14,39.18,3886.14,611.18,"[0, 17, 36, 63]","[3870, 589, 3906, 635]",1.0
land,TRT000397-PRV000002,TRT000397,#8e1ee3,50.66,27.85,3920.66,599.85,"[29, 0, 73, 56]","[3899, 572, 3943, 628]",1.0
land,TRT000397-PRV000003,TRT000397,#241104,38.49,63.73,3908.49,635.73,"[18, 47, 62, 84]","[3888, 619, 3932, 656]",1.0
land,TRT000397-PRV000004,TRT000397,#e4b475,17.46,83.96,3887.46,655.96,"[4, 63, 34, 107]","[3874, 635, 3904, 679]",1.0
land,TRT000398-PRV000001,TRT000398,#01b914,7.59,12.76,1622.59,581.76,"[0, 0, 16, 27]","[1615, 569, 1631, 596]",0.7
land,TRT000399-PRV000001,TRT000399,#0ff30c,18.35,67.99,4549.35,723.99,"[0, 48, 38, 92]","[4531, 704, 4569, 748]",1.0
land,TRT000399-PRV000002,TRT000399,#a2cb5b,27.17,28.59,4558.17,684.59,"[7, 0, 44, 54]","[4538, 656, 4575, 710]",1.0
land,TRT000399-PRV000003,TRT000399,#2a98bc,62.6,62.18,4593.6,718.18,"[38, 46, 92, 87]","[4569, 702, 4623, 743]",1.0
land,TRT000399-PRV000004,TRT000399,#ead8ef,38.03,86.65,4569.03,742.65,"[18, 67, 58, 106]","[4549, 723, 4589, 762]",1.0
land,TRT000399-PRV000005,TRT000399,#bf3f07,56.64,28.49,4587.64,684.49,"[42, 0, 85, 48]","[4573, 656, 4616, 704]",1.0
land,TRT000400-PRV000001,TRT000400,#24956f,71.18,39.91,4653.18,657.91,"[45, 16, 99, 69]","[4627, 634, 4681, 687]",1.0
land,TRT000400-PRV000002,TRT000400,#9319a9,19.99,37.46,4601.99,655.46,"[0, 8, 43, 64]","[4582, 626, 4625, 682]",1.0
land,TRT000400-PRV000003,TRT000400,#95ba45,46.21,71.42,4628.21,689.42,"[19, 44, 76, 99]","[4601, 662, 4658, 717]",1.0
land,TRT000400-PRV000004,TRT000400,#fbdab1,39.77,19.02,4621.77,637.02,"[16, 0, 66, 45]","[4598, 618, 4648, 663]",1.0
land,TRT000401-PRV000001,TRT000401,#3ff711,67.34,60.62,4707.34,701.62,"[48, 34, 87, 90]","[4688, 675, 4727, 731]",1.0
land,TRT000401-PRV000002,TRT000401,#f86787,26.44,56.9,4666.44,697.9,"[0, 27, 51, 83]","[4640, 668, 4691, 724]",1.0
land,TRT000401-PRV000003,TRT000401,#7d278a,53.82,23.27,4693.82,664.27,"[29, 0, 84, 45]","[4669, 641, 4724, 686]",1.0
land,TRT000401-PRV000004,TRT000401,#13c03a,43.16,91.13,4683.16,732.13,"[8, 67, 76, 122]","[4648, 708, 4716, 763]",1.0
land,TRT000402-PRV000001,TRT000402,#7eaa81,96.07,50.52,4580.07,625.52,"[73, 33, 122, 81]","[4557, 608, 4606, 656]",1.0
land,TRT000402-PRV000002,TRT000402,#ad2f22,68.19,71.62,4552.19,646.62,"[39, 50, 98, 90]","[4523, 625, 4582, 665]",1.0
land,TRT000402-PRV000003,TRT000402,#05745f,23.59,50.95,4507.59,625.95,"[0, 26, 44, 77]","[4484, 601, 4528, 652]",1.0
land,TRT000402-PRV000004,TRT000402,#cb898e,65.19,21.11,4549.19,596.11,"[37, 3, 83, 43]","[4521, 578, 4567, 618]",1.0
land,TRT000402-PRV000005,TRT000402,#376447,97.94,18.89,4581.94,593.89,"[81, 0, 119, 36]","[4565, 575, 4603, 611]",1.0
land,TRT000402-PRV000006,TRT000402,#058d8a,49.85,44.39,4533.85,619.39,"[31, 22, 74, 69]","[4515, 597, 4558, 644]",1.0
land,TRT000403-PRV000001,TRT000403,#bfc33d,56.58,23.04,4626.58,737.04,"[30, 0, 80, 53]","[4600, 714, 4650, 767]",1.0
land,TRT000403-PRV000002,TRT000403,#c758ef,26.65,49.21,4596.65,763.21,"[0, 22, 58, 71]","[4570, 736, 4628, 785]",1.0
land,TRT000403-PRV000003,TRT000403,#e610d5,85.77,62.42,4655.77,776.42,"[58, 44, 119, 89]","[4628, 758, 4689, 803]",1.0
land,TRT000403-PRV000004,TRT000403,#1f8496,89.95,36.62,4659.95,750.62,"[68, 13, 119, 53]","[4638, 727, 4689, 767]",1.0
land,TRT000403-PRV000005,TRT000403,#dec1be,55.97,81.54,4625.97,795.54,"[37, 54, 82, 104]","[4607, 768, 4652, 818]",1.0
land,TRT000403-PRV000006,TRT000403,#1e977c,22.9,89.2,4592.9,803.2,"[5, 67, 42, 115]","[4575, 781, 4612, 829]",1.0
land,TRT000404-PRV000001,TRT000404,#44b92b,20.21,53.69,4475.21,792.69,"[0, 22, 40, 90]","[4455, 761, 4495, 829]",1.0
land,TRT000404-PRV000002,TRT000404,#722e27,57.19,59.59,4512.19,798.59,"[34, 34, 83, 89]","[4489, 773, 4538, 828]",1.0
land,TRT000404-PRV000003,TRT000404,#12ae0f,42.56,19.87,4497.56,758.87,"[14, 1, 66, 42]","[4469, 740, 4521, 781]",1.0
land,TRT000404-PRV000004,TRT000404,#7a82db,97.24,81.94,4552.24,820.94,"[72, 58, 130, 117]","[4527, 797, 4585, 856]",1.0
land,TRT000404-PRV000005,TRT000404,#5cbb07,55.66,87.8,4510.66,826.8,"[33, 76, 73, 99]","[4488, 815, 4528, 838]",1.0
land,TRT000404-PRV000006,TRT000404,#4f2dca,82.39,20.35,4537.39,759.35,"[65, 0, 112, 44]","[4520, 739, 4567, 783]",1.0
land,TRT000404-PRV000007,TRT000404,#99ad5c,103.34,45.14,4558.34,784.14,"[79, 21, 124, 65]","[4534, 760, 4579, 804]",1.0
land,TRT000404-PRV000008,TRT000404,#7e2b14,75.0,90.0,4530.0,829.0,"[75, 90, 76, 91]","[4530, 829, 4531, 830]",1.0
land,TRT000405-PRV000001,TRT000405,#2b704d,61.56,45.76,4528.56,676.76,"[43, 23, 79, 70]","[4510, 654, 4546, 701]",1.0
land,TRT000405-PRV000002,TRT000405,#b09fa7,52.71,88.41,4519.71,719.41,"[34, 66, 72, 113]","[4501, 697, 4539, 744]",1.0
land,TRT000405-PRV000003,TRT000405,#931e99,34.69,59.66,4501.69,690.66,"[16, 40, 54, 81]","[4483, 671, 4521, 712]",1.0
land,TRT000405-PRV000004,TRT000405,#6118db,33.93,21.69,4500.93,652.69,"[17, 0, 59, 40]","[4484, 631, 4526, 671]",1.0
land,TRT000405-PRV000005,TRT000405,#8571aa,19.87,96.78,4486.87,727.78,"[0, 75, 42, 117]","[4467, 706, 4509, 748]",1.0
land,TRT000406-PRV000001,TRT000406,#050229,23.86,30.55,4622.86,596.55,"[0, 3, 49, 62]","[4599, 569, 4648, 628]",1.0
land,TRT000406-PRV000002,TRT000406,#ad136c,64.06,32.53,4663.06,598.53,"[34, 0, 116, 66]","[4633, 566, 4715, 632]",1.0
land,TRT000406-PRV000003,TRT000406,#b4f07e,100.0,29.0,4699.0,595.0,"[100, 29, 101, 30]","[4699, 595, 4700, 596]",1.0
land,TRT000406-PRV000004,TRT000406,#959955,87.45,51.81,4686.45,617.81,"[45, 19, 137, 80]","[4644, 585, 4736, 646]",1.0
land,TRT000407-PRV000001,TRT000407,#3098ba,17.49,11.88,3164.49,584.88,"[0, 0, 35, 28]","[3147, 573, 3182, 601]",2.23
land,TRT000408-PRV000001,TRT000408,#8e098d,27.11,9.54,3037.11,584.54,"[0, 0, 49, 24]","[3010, 575, 3059, 599]",2.23
land,TRT000409-PRV000001,TRT000409,#34defa,14.78,4.8,3967.78,591.8,"[0, 0, 31, 10]","[3953, 587, 3984, 597]",0.9
land,TRT000410-PRV000001,TRT000410,#a63c28,29.7,27.77,2963.7,616.77,"[0, 0, 56, 53]","[2934, 589, 2990, 642]",1.0
land,TRT000410-PRV000002,TRT000410,#d1319f,24.69,75.36,2958.69,664.36,"[0, 51, 43, 111]","[2934, 640, 2977, 700]",1.0
land,TRT000410-PRV000003,TRT000410,#35dd92,45.15,67.7,2979.15,656.7,"[28, 49, 63, 88]","[2962, 638, 2997, 677]",1.0
land,TRT000411-PRV000001,TRT000411,#04e9ae,50.4,76.48,3473.4,665.48,"[30, 56, 73, 97]","[3453, 645, 3496, 686]",1.0
land,TRT000411-PRV000002,TRT000411,#353f7f,21.44,65.95,3444.44,654.95,"[0, 46, 42, 86]","[3423, 635, 3465, 675]",1.0
land,TRT000411-PRV000003,TRT000411,#9a5539,52.98,32.33,3475.98,621.33,"[33, 2, 73, 58]","[3456, 591, 3496, 647]",1.0
land,TRT000411-PRV000004,TRT000411,#e3b2f9,80.0,56.05,3503.0,645.05,"[57, 40, 106, 80]","[3480, 629, 3529, 669]",1.0
land,TRT000411-PRV000005,TRT000411,#f5bde8,86.26,21.92,3509.26,610.92,"[60, 0, 116, 45]","[3483, 589, 3539, 634]",1.0
land,TRT000412-PRV000001,TRT000412,#3942a5,33.28,51.46,3507.28,692.46,"[0, 28, 58, 77]","[3474, 669, 3532, 718]",1.0
land,TRT000412-PRV000002,TRT000412,#21bc5e,73.48,51.07,3547.48,692.07,"[55, 24, 100, 78]","[3529, 665, 3574, 719]",1.0
land,TRT000412-PRV000003,TRT000412,#e23a4a,51.37,23.38,3525.37,664.38,"[23, 0, 79, 45]","[3497, 641, 3553, 686]",1.0
land,TRT000413-PRV000001,TRT000413,#a0a63e,46.27,39.13,3422.27,629.13,"[25, 9, 69, 63]","[3401, 599, 3445, 653]",1.0
land,TRT000413-PRV000002,TRT000413,#639254,72.92,21.24,3448.92,611.24,"[48, 0, 104, 50]","[3424, 590, 3480, 640]",1.0
land,TRT000413-PRV000003,TRT000413,#68b836,21.15,23.74,3397.15,613.74,"[0, 6, 46, 42]","[3376, 596, 3422, 632]",1.0
land,TRT000413-PRV000004,TRT000413,#70567f,18.72,59.67,3394.72,649.67,"[0, 42, 42, 78]","[3376, 632, 3418, 668]",1.0
land,TRT000414-PRV000001,TRT000414,#fae069,38.59,78.57,3900.59,731.57,"[20, 56, 58, 115]","[3882, 709, 3920, 768]",1.0
land,TRT000414-PRV000002,TRT000414,#97a05e,23.97,42.25,3885.97,695.25,"[0, 23, 47, 65]","[3862, 676, 3909, 718]",1.0
