region_id,region_type,color,pixel_count,parent_id,local_bbox_min_x,local_bbox_min_y,local_bbox_max_x,local_bbox_max_y,local_center_x,local_center_y,local_seed_x,local_seed_y,global_bbox_min_x,global_bbox_min_y,global_bbox_max_x,global_bbox_max_y,global_center_x,global_center_y,global_seed_x,global_seed_y
PRV001790,ocean,#2d4893,6662,TRT000450,241,86,337,206,296,150,298,147,4266,904,4362,1024,4321,968,4323,965
PRV001791,ocean,#2a4092,6840,TRT000450,16,130,127,238,78,189,74,187,4041,948,4152,1056,4103,1007,4099,1005
PRV001792,ocean,#1e34a6,7034,TRT000450,190,151,306,268,239,211,245,208,4215,969,4331,1086,4264,1029,4270,1026
PRV001793,ocean,#231875,6717,TRT000450,0,218,102,329,49,274,47,275,4025,1036,4127,1147,4074,1092,4072,1093
PRV001794,ocean,#1f4b98,9885,TRT000450,92,209,212,333,142,269,140,266,4117,1027,4237,1151,4167,1087,4165,1084
PRV001795,ocean,#200580,7268,TRT000453,176,166,286,294,234,234,234,233,4322,1179,4432,1307,4380,1247,4380,1246
PRV001796,ocean,#084b82,8499,TRT000453,110,106,232,229,174,163,167,172,4256,1119,4378,1242,4320,1176,4313,1185
PRV001797,ocean,#114d75,7595,TRT000453,0,58,156,165,94,116,92,113,4146,1071,4302,1178,4240,1129,4238,1126
PRV001798,ocean,#201fa8,7333,TRT000453,126,0,245,110,186,60,186,77,4272,1013,4391,1123,4332,1073,4332,1090
PRV001799,ocean,#00106a,7212,TRT000454,3,76,120,176,53,121,53,120,4505,1049,4622,1149,4555,1094,4555,1093
PRV001800,ocean,#353067,9550,TRT000454,80,5,190,122,135,58,128,57,4582,978,4692,1095,4637,1031,4630,1030
PRV001801,ocean,#083d94,6248,TRT000454,0,0,86,94,42,45,35,47,4502,973,4588,1067,4544,1018,4537,1020
PRV001802,ocean,#103ca3,2200,TRT000454,3,148,45,253,20,202,21,202,4505,1121,4547,1226,4522,1175,4523,1175
PRV001803,ocean,#372dad,6559,TRT000455,193,0,294,107,241,60,244,56,4587,1195,4688,1302,4635,1255,4638,1251
PRV001804,ocean,#120883,6336,TRT000455,79,21,193,98,139,53,143,55,4473,1216,4587,1293,4533,1248,4537,1250
PRV001805,ocean,#153777,7583,TRT000455,151,96,276,170,214,138,222,135,4545,1291,4670,1365,4608,1333,4616,1330
PRV001806,ocean,#112474,4978,TRT000455,156,168,268,246,225,202,223,203,4550,1363,4662,1441,4619,1397,4617,1398
PRV001807,ocean,#033c7d,9577,TRT000455,0,53,158,169,82,116,87,118,4394,1248,4552,1364,4476,1311,4481,1313
PRV001808,ocean,#314266,13620,TRT000456,93,0,225,147,163,77,162,76,5238,755,5370,902,5308,832,5307,831
PRV001809,ocean,#132182,10814,TRT000456,0,30,132,165,68,109,66,107,5145,785,5277,920,5213,864,5211,862
PRV001810,ocean,#052c64,13146,TRT000456,128,138,228,302,183,211,184,209,5273,893,5373,1057,5328,966,5329,964
PRV001811,ocean,#0f15b1,12251,TRT000456,21,153,132,290,77,216,79,212,5166,908,5277,1045,5222,971,5224,967
PRV001812,ocean,#052aa1,15134,TRT000456,49,257,233,418,127,326,126,325,5194,1012,5378,1173,5272,1081,5271,1080
PRV001813,land,#d3caf5,576,TRT000460,0,0,35,43,18,20,18,20,4847,642,4882,685,4865,662,4865,662
PRV001814,land,#8e88d0,1135,TRT000461,0,44,58,72,31,61,36,62,3954,810,4012,838,3985,827,3990,828
PRV001815,land,#175a77,1077,TRT000461,47,30,80,72,66,51,67,49,4001,796,4034,838,4020,817,4021,815
PRV001816,land,#6d6246,1281,TRT000461,3,0,48,57,27,31,28,33,3957,766,4002,823,3981,797,3982,799
PRV001817,land,#08a50e,1017,TRT000461,34,3,80,37,58,20,59,19,3988,769,4034,803,4012,786,4013,785
PRV001818,ocean,#282b72,13206,TRT000457,0,0,111,174,50,85,50,78,5365,813,5476,987,5415,898,5415,891
PRV001819,ocean,#284796,18643,TRT000457,8,138,198,270,97,210,107,209,5373,951,5563,1083,5462,1023,5472,1022
PRV001820,ocean,#2f0193,16149,TRT000457,161,62,266,297,226,185,232,167,5526,875,5631,1110,5591,998,5597,980
PRV001821,ocean,#1a1f79,13345,TRT000457,95,26,256,161,161,90,153,92,5460,839,5621,974,5526,903,5518,905
PRV001822,ocean,#2e0385,13442,TRT000459,108,54,245,236,175,135,175,136,5416,656,5553,838,5483,737,5483,738
PRV001823,ocean,#381a91,11625,TRT000459,0,103,166,236,89,176,88,176,5308,705,5474,838,5397,778,5396,778
PRV001824,ocean,#110f78,13161,TRT000459,195,0,323,147,273,80,274,82,5503,602,5631,749,5581,682,5582,684
PRV001825,ocean,#3922b2,13441,TRT000459,176,144,323,275,264,206,264,209,5484,746,5631,877,5572,808,5572,811
PRV001826,land,#fd659a,1062,TRT000462,2,0,40,39,20,21,20,20,4035,765,4073,804,4053,786,4053,785
PRV001827,land,#12e771,1333,TRT000462,0,37,37,77,17,58,15,56,4033,802,4070,842,4050,823,4048,821
PRV001828,land,#909b38,1618,TRT000462,35,40,85,81,62,62,57,61,4068,805,4118,846,4095,827,4090,826
PRV001829,land,#181834,930,TRT000462,29,10,71,51,47,34,48,32,4062,775,4104,816,4080,799,4081,797
PRV001830,land,#76df76,1626,TRT000463,0,0,49,54,24,27,24,26,4060,725,4109,779,4084,752,4084,751
PRV001831,land,#b6ab89,1095,TRT000463,41,15,76,65,61,38,63,40,4101,740,4136,790,4121,763,4123,765
PRV001832,land,#ffd1f3,1273,TRT000463,20,43,76,88,48,64,46,63,4080,768,4136,813,4108,789,4106,788
PRV001833,land,#a0f7df,650,TRT000463,72,18,99,64,83,38,85,38,4132,743,4159,789,4143,763,4145,763
PRV001834,ocean,#1d3690,15723,TRT000458,80,0,219,149,159,69,158,72,5300,1070,5439,1219,5379,1139,5378,1142
PRV001835,ocean,#2b3a90,14440,TRT000458,217,0,348,155,272,73,276,74,5437,1070,5568,1225,5492,1143,5496,1144
PRV001836,ocean,#111088,12846,TRT000458,28,135,162,263,107,207,105,203,5248,1205,5382,1333,5327,1277,5325,1273
PRV001837,ocean,#2a44b3,14937,TRT000458,161,126,282,266,221,202,219,205,5381,1196,5502,1336,5441,1272,5439,1275
PRV001838,ocean,#351380,14275,TRT000458,279,147,411,266,344,212,342,214,5499,1217,5631,1336,5564,1282,5562,1284
PRV001839,ocean,#174c6d,11933,TRT000458,304,15,411,171,367,98,369,103,5524,1085,5631,1241,5587,1168,5589,1173
PRV001840,ocean,#043f7f,9831,TRT000458,0,50,124,195,57,125,52,126,5220,1120,5344,1265,5277,1195,5272,1196
PRV001841,land,#f28a8c,1926,TRT000464,0,67,75,109,41,86,42,87,3887,788,3962,830,3928,807,3929,808
PRV001842,land,#dad256,1093,TRT000464,17,22,60,67,41,45,43,47,3904,743,3947,788,3928,766,3930,768
PRV001843,land,#033290,1300,TRT000464,57,27,93,86,75,55,76,53,3944,748,3980,807,3962,776,3963,774
PRV001844,land,#b28451,1115,TRT000464,24,0,84,40,58,22,57,22,3911,721,3971,761,3945,743,3944,743
PRV001845,land,#494370,960,TRT000464,11,98,60,127,37,112,35,112,3898,819,3947,848,3924,833,3922,833
PRV001846,land,#a963af,1204,TRT000465,52,35,91,78,72,58,74,60,4171,791,4210,834,4191,814,4193,816
PRV001847,land,#17af78,1683,TRT000465,26,0,88,46,57,21,56,23,4145,756,4207,802,4176,777,4175,779
PRV001848,land,#724172,1306,TRT000465,7,24,55,69,32,48,33,51,4126,780,4174,825,4151,804,4152,807
PRV001849,land,#7814b1,1069,TRT000465,0,48,29,94,13,74,12,73,4119,804,4148,850,4132,830,4131,829
PRV001850,land,#25ac49,915,TRT000465,24,63,64,94,44,80,44,82,4143,819,4183,850,4163,836,4163,838
PRV001851,land,#948205,1394,TRT000466,35,0,74,41,54,18,51,19,3990,702,4029,743,4009,720,4006,721
PRV001852,land,#d6a45b,1195,TRT000466,64,21,115,60,91,40,89,39,4019,723,4070,762,4046,742,4044,741
PRV001853,land,#873642,1145,TRT000466,0,0,34,44,19,20,18,19,3955,702,3989,746,3974,722,3973,721
PRV001854,land,#bb95b1,1080,TRT000466,56,41,105,77,76,61,77,62,4011,743,4060,779,4031,763,4032,764
PRV001855,land,#f84e55,1162,TRT000466,17,33,61,71,40,51,39,52,3972,735,4016,773,3995,753,3994,754
PRV001856,land,#4264d3,1222,TRT000466,73,0,125,33,97,13,96,13,4028,702,4080,735,4052,715,4051,715
PRV001857,land,#9c19dc,1225,TRT000467,41,31,89,75,63,51,64,52,4013,649,4061,693,4035,669,4036,670
PRV001858,land,#bb0730,1329,TRT000467,0,11,45,55,23,32,24,36,3972,629,4017,673,3995,650,3996,654
PRV001859,land,#a423b1,1255,TRT000467,1,53,54,83,29,70,29,72,3973,671,4026,701,4001,688,4001,690
PRV001860,land,#95a355,704,TRT000467,55,63,110,83,80,76,82,77,4027,681,4082,701,4052,694,4054,695
PRV001861,land,#1d2a8d,1147,TRT000467,32,0,80,39,56,20,54,20,4004,618,4052,657,4028,638,4026,638
PRV001862,land,#320b54,1557,TRT000468,45,0,88,52,66,25,68,25,4095,843,4138,895,4116,868,4118,868
PRV001863,land,#36a7cd,1216,TRT000468,0,24,39,75,17,46,18,46,4050,867,4089,918,4067,889,4068,889
PRV001864,land,#b16664,1457,TRT000468,1,0,52,34,26,14,27,14,4051,843,4102,877,4076,857,4077,857
PRV001865,land,#fa227a,627,TRT000468,82,8,125,36,99,16,101,16,4132,851,4175,879,4149,859,4151,859
PRV001866,land,#af2a8b,1204,TRT000468,21,33,69,81,43,58,44,59,4071,876,4119,924,4093,901,4094,902
PRV001867,land,#0acefd,1345,TRT000469,48,40,96,78,71,58,70,59,4001,871,4049,909,4024,889,4023,890
PRV001868,land,#1eec43,1079,TRT000469,5,38,48,74,26,54,26,56,3958,869,4001,905,3979,885,3979,887
PRV001869,land,#c79b3f,906,TRT000469,0,0,29,47,13,25,13,27,3953,831,3982,878,3966,856,3966,858
PRV001870,land,#5f588a,1058,TRT000469,22,8,60,44,42,23,39,21,3975,839,4013,875,3995,854,3992,852
PRV001871,land,#4a7166,1432,TRT000469,56,8,97,49,78,27,76,28,4009,839,4050,880,4031,858,4029,859
PRV001872,land,#60c879,897,TRT000469,11,60,57,93,33,77,34,77,3964,891,4010,924,3986,908,3987,908
PRV001873,land,#7aaaa9,1381,TRT000470,0,10,54,48,29,32,29,32,3969,907,4023,945,3998,929,3998,929
PRV001874,land,#0d0ebb,1102,TRT000470,38,33,70,77,55,57,54,58,4007,930,4039,974,4024,954,4023,955
PRV001875,land,#45daec,987,TRT000470,71,37,104,73,86,56,86,58,4040,934,4073,970,4055,953,4055,955
PRV001876,land,#a1b417,1644,TRT000470,52,0,106,43,76,23,77,25,4021,897,4075,940,4045,920,4046,922
PRV001877,land,#00cbf3,781,TRT000470,11,48,44,82,28,64,27,65,3980,945,4013,979,3997,961,3996,962
PRV001878,land,#3d1849,1195,TRT000471,0,7,44,46,25,25,26,24,3992,971,4036,1010,4017,989,4018,988
PRV001879,land,#225a26,1326,TRT000471,16,38,63,82,39,58,38,58,4008,1002,4055,1046,4031,1022,4030,1022
PRV001880,land,#99f3d5,1289,TRT000471,44,0,81,52,61,25,62,25,4036,964,4073,1016,4053,989,4054,989
PRV001881,land,#85a3a8,1746,TRT000472,0,0,66,64,28,32,28,32,3363,652,3429,716,3391,684,3391,684
PRV001882,land,#40f167,60,TRT000473,0,0,14,12,7,7,7,7,3363,652,3377,664,3370,659,3370,659
PRV001883,ocean,#041e7b,12942,TRT000474,27,87,205,230,112,163,105,169,5331,1739,5509,1882,5416,1815,5409,1821
PRV001884,ocean,#36148e,18603,TRT000474,87,0,282,168,186,79,174,80,5391,1652,5586,1820,5490,1731,5478,1732
PRV001885,ocean,#364171,8718,TRT000474,0,175,140,290,62,235,61,240,5304,1827,5444,1942,5366,1887,5365,1892
PRV001886,ocean,#221c7a,12310,TRT000474,207,38,327,222,286,144,283,137,5511,1690,5631,1874,5590,1796,5587,1789
PRV001887,ocean,#091996,9256,TRT000475,101,118,233,253,162,172,162,182,5278,1684,5410,1819,5339,1738,5339,1748
PRV001888,ocean,#273c65,15779,TRT000475,0,0,138,163,79,80,79,82,5177,1566,5315,1729,5256,1646,5256,1648
PRV001889,ocean,#064a6e,14896,TRT000475,128,0,272,145,197,70,195,74,5305,1566,5449,1711,5374,1636,5372,1640
PRV001890,ocean,#391c8f,11257,TRT000475,9,149,155,321,95,222,94,222,5186,1715,5332,1887,5272,1788,5271,1788
PRV001891,ocean,#02358e,14504,TRT000476,122,0,257,149,194,75,193,83,5215,1332,5350,1481,5287,1407,5286,1415
PRV001892,ocean,#0f2da0,11160,TRT000476,80,129,219,236,157,188,157,192,5173,1461,5312,1568,5250,1520,5250,1524
PRV001893,ocean,#364b6d,11916,TRT000476,0,52,141,192,75,117,75,117,5093,1384,5234,1524,5168,1449,5168,1449
PRV001894,ocean,#38329f,12742,TRT000476,215,114,348,239,274,178,277,182,5308,1446,5441,1571,5367,1510,5370,1514
PRV001895,ocean,#393477,15165,TRT000476,235,2,398,136,313,57,309,58,5328,1334,5491,1468,5406,1389,5402,1390
PRV001896,ocean,#074f66,16147,TRT000478,0,18,175,177,92,102,101,99,5359,1879,5534,2038,5451,1963,5460,1960
PRV001897,ocean,#06289b,12822,TRT000478,164,104,272,250,227,172,232,164,5523,1965,5631,2111,5586,2033,5591,2025
PRV001898,ocean,#06319d,12835,TRT000478,43,139,210,250,127,203,134,205,5402,2000,5569,2111,5486,2064,5493,2066
PRV001899,ocean,#3114a0,11650,TRT000478,137,0,272,109,211,55,219,49,5496,1861,5631,1970,5570,1916,5578,1910
PRV001900,ocean,#30066f,12917,TRT000477,0,101,154,242,75,178,70,181,5405,1438,5559,1579,5480,1515,5475,1518
PRV001901,ocean,#37056a,10393,TRT000477,9,221,135,343,81,275,82,275,5414,1558,5540,1680,5486,1612,5487,1612
PRV001902,ocean,#052391,12992,TRT000477,118,2,226,193,185,118,184,115,5523,1339,5631,1530,5590,1455,5589,1452
PRV001903,ocean,#244898,14826,TRT000477,128,193,226,364,181,273,180,271,5533,1530,5631,1701,5586,1610,5585,1608
PRV001904,ocean,#331daf,12983,TRT000477,46,0,226,128,123,53,118,57,5451,1337,5631,1465,5528,1390,5523,1394
PRV001905,ocean,#1a1d66,8813,TRT000479,13,125,132,238,81,173,85,176,4664,1311,4783,1424,4732,1359,4736,1362
PRV001906,ocean,#1b2567,7654,TRT000479,0,174,113,298,44,237,41,235,4651,1360,4764,1484,4695,1423,4692,1421
PRV001907,ocean,#124176,9240,TRT000479,18,0,132,135,78,76,77,77,4669,1186,4783,1321,4729,1262,4728,1263
PRV001908,ocean,#2e249b,7338,TRT000479,118,35,231,132,170,92,170,93,4769,1221,4882,1318,4821,1278,4821,1279
PRV001909,ocean,#0013ab,7157,TRT000479,130,123,229,221,177,168,177,169,4781,1309,4880,1407,4828,1354,4828,1355
PRV001910,ocean,#014e6b,7924,TRT000480,93,83,244,190,164,129,166,125,4749,961,4900,1068,4820,1007,4822,1003
PRV001911,ocean,#292b95,6027,TRT000480,138,14,239,110,181,61,182,58,4794,892,4895,988,4837,939,4838,936
PRV001912,ocean,#38399e,8556,TRT000480,33,0,137,123,91,60,93,57,4689,878,4793,1001,4747,938,4749,935
PRV001913,ocean,#153a97,8713,TRT000480,0,108,113,271,56,188,57,184,4656,986,4769,1149,4712,1066,4713,1062
PRV001914,ocean,#0b4796,8616,TRT000481,42,0,137,132,99,73,97,72,4907,766,5002,898,4964,839,4962,838
PRV001915,ocean,#3005ad,8485,TRT000481,135,15,252,132,180,76,175,71,5000,781,5117,898,5045,842,5040,837
PRV001916,ocean,#2740aa,6117,TRT000481,0,90,92,223,43,151,40,151,4865,856,4957,989,4908,917,4905,917
PRV001917,ocean,#334e93,9468,TRT000481,32,131,151,265,95,196,94,191,4897,897,5016,1031,4960,962,4959,957
PRV001918,ocean,#233fb0,9088,TRT000481,215,63,300,226,265,142,265,139,5080,829,5165,992,5130,908,5130,905
PRV001919,ocean,#2d269f,8366,TRT000481,95,193,249,304,161,247,161,247,4960,959,5114,1070,5026,1013,5026,1013
PRV001920,ocean,#352e9c,9210,TRT000481,139,115,263,240,200,174,200,169,5004,881,5128,1006,5065,940,5065,935
PRV001921,ocean,#024586,7849,TRT000482,135,55,274,165,204,110,203,109,4826,706,4965,816,4895,761,4894,760
PRV001922,ocean,#3235a6,11295,TRT000482,12,0,146,127,76,75,76,73,4703,651,4837,778,4767,726,4767,724
PRV001923,ocean,#23016a,7320,TRT000482,112,104,235,208,165,159,167,161,4803,755,4926,859,4856,810,4858,812
PRV001924,ocean,#322787,9986,TRT000482,0,122,117,234,60,179,62,177,4691,773,4808,885,4751,830,4753,828
PRV001925,ocean,#1e419c,5890,TRT000482,90,180,213,257,150,220,153,222,4781,831,4904,908,4841,871,4844,873
PRV001926,ocean,#1e3072,9833,TRT000483,233,0,355,116,290,65,292,66,4877,1003,4999,1119,4934,1068,4936,1069
PRV001927,ocean,#2b3e83,8041,TRT000483,111,9,242,129,189,76,190,75,4755,1012,4886,1132,4833,1079,4834,1078
PRV001928,ocean,#210d74,8612,TRT000483,143,95,265,197,209,149,216,144,4787,1098,4909,1200,4853,1152,4860,1147
PRV001929,ocean,#38117b,9567,TRT000483,0,77,150,220,84,151,88,153,4644,1080,4794,1223,4728,1154,4732,1156
PRV001930,ocean,#1c3d8b,8064,TRT000483,259,102,355,223,307,158,308,160,4903,1105,4999,1226,4951,1161,4952,1163
PRV001931,ocean,#26036e,6448,TRT000483,113,181,277,276,204,223,206,223,4757,1184,4921,1279,4848,1226,4850,1226
PRV001932,land,#f53b70,1017,TRT000486,59,26,102,70,81,49,82,47,3152,698,3195,742,3174,721,3175,719
PRV001933,land,#026323,1193,TRT000486,81,43,114,90,101,69,102,65,3174,715,3207,762,3194,741,3195,737
PRV001934,land,#497ac4,2077,TRT000486,32,64,94,119,64,91,67,90,3125,736,3187,791,3157,763,3160,762
PRV001935,land,#abdc83,2412,TRT000486,0,96,60,166,31,132,33,132,3093,768,3153,838,3124,804,3126,804
PRV001936,land,#287610,786,TRT000486,83,0,116,42,102,22,103,20,3176,672,3209,714,3195,694,3196,692
PRV001937,land,#151da1,1923,TRT000486,41,119,98,178,68,149,71,148,3134,791,3191,850,3161,821,3164,820
PRV001938,land,#3bf358,1687,TRT000486,72,91,114,145,98,117,100,116,3165,763,3207,817,3191,789,3193,788
PRV001939,land,#9a7923,1545,TRT000486,65,145,114,194,96,170,95,172,3158,817,3207,866,3189,842,3188,844
PRV001940,ocean,#0811b3,6755,TRT000485,272,75,388,164,318,119,321,118,5151,1311,5267,1400,5197,1355,5200,1354
PRV001941,ocean,#0d3d85,9089,TRT000485,166,57,272,184,221,120,223,121,5045,1293,5151,1420,5100,1356,5102,1357
PRV001942,ocean,#114472,10634,TRT000485,55,64,166,214,116,138,115,135,4934,1300,5045,1450,4995,1374,4994,1371
PRV001943,ocean,#2b358b,9915,TRT000485,0,0,114,129,50,66,47,65,4879,1236,4993,1365,4929,1302,4926,1301
PRV001944,ocean,#2f3699,11783,TRT000484,0,50,130,195,60,124,62,125,4992,1028,5122,1173,5052,1102,5054,1103
PRV001945,ocean,#2e329a,10305,TRT000484,0,158,147,278,80,213,88,216,4992,1136,5139,1256,5072,1191,5080,1194
PRV001946,ocean,#1e277c,10154,TRT000484,122,114,234,235,182,176,185,179,5114,1092,5226,1213,5174,1154,5177,1157
PRV001947,ocean,#34399d,6461,TRT000484,106,229,236,337,167,269,176,282,5098,1207,5228,1315,5159,1247,5168,1260
PRV001948,ocean,#104769,6827,TRT000484,160,241,284,364,225,312,243,315,5152,1219,5276,1342,5217,1290,5235,1293
PRV001949,ocean,#181178,10804,TRT000484,82,0,219,134,153,72,156,72,5074,978,5211,1112,5145,1050,5148,1050
PRV001950,land,#bd765e,1593,TRT000487,7,26,62,68,34,47,34,46,3060,684,3115,726,3087,705,3087,704
PRV001951,land,#807a8d,1440,TRT000487,0,54,40,108,20,80,19,79,3053,712,3093,766,3073,738,3072,737
PRV001952,land,#9dfdd3,1864,TRT000487,38,56,91,111,62,85,59,85,3091,714,3144,769,3115,743,3112,743
PRV001953,land,#a02930,1884,TRT000487,61,22,116,83,88,53,89,51,3114,680,3169,741,3141,711,3142,709
PRV001954,land,#e72da5,1453,TRT000487,18,99,68,155,42,122,42,123,3071,757,3121,813,3095,780,3095,781
PRV001955,land,#3c57cf,1838,TRT000487,75,0,146,44,109,19,109,18,3128,658,3199,702,3162,677,3162,676
PRV001956,land,#a85d62,1603,TRT000488,0,37,47,87,25,62,24,63,2962,692,3009,742,2987,717,2986,718
PRV001957,land,#52f858,1651,TRT000488,46,38,98,81,69,61,69,60,3008,693,3060,736,3031,716,3031,715
PRV001958,land,#c60461,1667,TRT000488,13,0,61,50,40,25,39,26,2975,655,3023,705,3002,680,3001,681
PRV001959,land,#259051,1470,TRT000488,61,3,105,52,81,28,82,27,3023,658,3067,707,3043,683,3044,682
PRV001960,land,#9ee77f,1823,TRT000489,30,24,81,82,57,54,58,50,2994,757,3045,815,3021,787,3022,783
PRV001961,land,#0f490c,1751,TRT000489,71,33,128,85,99,61,99,62,3035,766,3092,818,3063,794,3063,795
PRV001962,land,#3c2f84,2003,TRT000489,0,4,51,58,26,27,25,28,2964,737,3015,791,2990,760,2989,761
PRV001963,land,#a315ef,1642,TRT000489,50,0,104,42,76,19,78,18,3014,733,3068,775,3040,752,3042,751
PRV001964,land,#8a0cbd,1193,TRT000490,70,0,123,34,93,16,93,16,1121,676,1174,710,1144,692,1144,692
PRV001965,land,#43d9ba,1147,TRT000490,80,23,124,69,102,45,102,46,1131,699,1175,745,1153,721,1153,722
PRV001966,land,#888c93,1057,TRT000490,64,49,107,93,83,69,82,71,1115,725,1158,769,1134,745,1133,747
PRV001967,land,#cb958f,1060,TRT000490,10,27,56,70,36,48,35,46,1061,703,1107,746,1087,724,1086,722
PRV001968,land,#0f87f8,986,TRT000490,37,54,76,102,59,77,58,78,1088,730,1127,778,1110,753,1109,754
PRV001969,land,#1d73c0,1432,TRT000490,43,6,83,55,62,29,63,31,1094,682,1134,731,1113,705,1114,707
PRV001970,land,#69bca6,1125,TRT000490,0,4,45,43,22,22,21,22,1051,680,1096,719,1073,698,1072,698
PRV001971,land,#06dcce,1746,TRT000491,0,0,83,43,31,16,31,16,982,662,1065,705,1013,678,1013,678
PRV001972,land,#18c187,563,TRT000491,23,36,63,75,44,54,51,50,1005,698,1045,737,1026,716,1033,712
PRV001973,land,#c0143b,1109,TRT000492,51,14,88,64,67,39,69,41,1171,767,1208,817,1187,792,1189,794
PRV001974,land,#5de7cf,1561,TRT000492,0,0,60,41,30,21,32,21,1120,753,1180,794,1150,774,1152,774
PRV001975,land,#b6c8c0,1146,TRT000492,42,61,81,112,58,84,58,84,1162,814,1201,865,1178,837,1178,837
PRV001976,land,#4526e9,927,TRT000492,16,32,58,71,41,50,40,50,1136,785,1178,824,1161,803,1160,803
PRV001977,land,#5c69cb,880,TRT000492,70,37,113,79,89,58,90,58,1190,790,1233,832,1209,811,1210,811
PRV001978,land,#ba2087,1665,TRT000493,0,0,84,86,42,38,42,38,1018,728,1102,814,1060,766,1060,766
PRV001979,land,#426a81,1196,TRT000494,60,46,97,94,76,67,77,69,1342,881,1379,929,1358,902,1359,904
PRV001980,land,#de2e29,1015,TRT000494,28,46,61,88,46,67,45,67,1310,881,1343,923,1328,902,1327,902
PRV001981,land,#af5e1f,819,TRT000494,3,21,41,60,19,46,19,45,1285,856,1323,895,1301,881,1301,880
PRV001982,land,#a0c157,896,TRT000494,0,60,36,92,18,76,17,76,1282,895,1318,927,1300,911,1299,911
PRV001983,land,#841013,1198,TRT000494,91,16,145,66,120,46,118,47,1373,851,1427,901,1402,881,1400,882
PRV001984,land,#c1db6b,1816,TRT000494,117,0,174,51,147,21,146,22,1399,835,1456,886,1429,856,1428,857
PRV001985,land,#ed5bda,866,TRT000494,74,59,118,109,95,83,96,83,1356,894,1400,944,1377,918,1378,918
PRV001986,land,#95683a,1233,TRT000495,36,48,78,96,58,71,58,71,1193,748,1235,796,1215,771,1215,771
PRV001987,land,#88a69f,1131,TRT000495,66,31,107,72,87,54,87,55,1223,731,1264,772,1244,754,1244,755
PRV001988,land,#6898ae,1389,TRT000495,45,6,88,50,63,27,64,27,1202,706,1245,750,1220,727,1221,727
PRV001989,land,#4f4541,1024,TRT000495,4,0,45,42,25,27,26,28,1161,700,1202,742,1182,727,1183,728
PRV001990,land,#9ca89d,1008,TRT000495,65,73,109,102,88,89,89,90,1222,773,1266,802,1245,789,1246,790
PRV001991,land,#bff333,993,TRT000495,98,60,137,100,117,79,117,78,1255,760,1294,800,1274,779,1274,778
PRV001992,land,#a4bd41,1032,TRT000495,0,40,50,75,27,53,27,54,1157,740,1207,775,1184,753,1184,754
PRV001993,land,#6cc768,1140,TRT000496,57,76,102,122,80,99,81,100,1226,870,1271,916,1249,893,1250,894
PRV001994,land,#e05dba,1201,TRT000496,43,47,84,89,65,65,63,66,1212,841,1253,883,1234,859,1232,860
PRV001995,land,#d11839,1504,TRT000496,81,36,130,76,104,57,103,57,1250,830,1299,870,1273,851,1272,851
PRV001996,land,#394934,1345,TRT000496,32,9,81,53,59,34,58,34,1201,803,1250,847,1228,828,1227,828
PRV001997,land,#1dad33,894,TRT000496,20,62,61,102,42,84,40,83,1189,856,1230,896,1211,878,1209,877
PRV001998,land,#506920,956,TRT000496,0,41,42,84,23,63,21,64,1169,835,1211,878,1192,857,1190,858
PRV001999,land,#04f4d4,1340,TRT000496,72,0,116,42,96,22,96,22,1241,794,1285,836,1265,816,1265,816
PRV002000,land,#a45145,1105,TRT000496,88,73,124,126,106,95,107,93,1257,867,1293,920,1275,889,1276,887
PRV002001,ocean,#0a4fa7,9051,TRT000497,179,0,279,130,241,68,242,65,5531,322,5631,452,5593,390,5594,387
PRV002002,ocean,#392771,11235,TRT000497,175,129,279,278,236,195,238,194,5527,451,5631,600,5588,517,5590,516
PRV002003,ocean,#3b4faf,9773,TRT000497,53,147,178,276,116,209,115,206,5405,469,5530,598,5468,531,5467,528
PRV002004,ocean,#353f78,10088,TRT000497,103,42,225,175,162,110,163,109,5455,364,5577,497,5514,432,5515,431
PRV002005,ocean,#1e2e6a,10691,TRT000497,104,212,279,339,180,278,178,277,5456,534,5631,661,5532,600,5530,599
PRV002006,ocean,#38067e,8117,TRT000497,0,75,117,195,64,134,62,133,5352,397,5469,517,5416,456,5414,455
PRV002007,ocean,#1c286d,12271,TRT000499,154,133,300,294,227,214,227,217,5069,420,5215,581,5142,501,5142,504
PRV002008,ocean,#320281,9211,TRT000499,19,0,221,194,140,117,140,117,4934,287,5136,481,5055,404,5055,404
PRV002009,ocean,#350585,5627,TRT000499,98,211,210,294,156,255,143,253,5013,498,5125,581,5071,542,5058,540
PRV002010,ocean,#2c0a9d,10825,TRT000499,0,76,121,298,71,206,63,215,4915,363,5036,585,4986,493,4978,502
PRV002011,ocean,#2d2977,12236,TRT000498,35,210,174,350,106,276,108,276,5188,641,5327,781,5259,707,5261,707
PRV002012,ocean,#112f88,11742,TRT000498,0,68,120,229,60,151,62,148,5153,499,5273,660,5213,582,5215,579
PRV002013,ocean,#174388,8814,TRT000498,151,10,265,160,207,97,206,95,5304,441,5418,591,5360,528,5359,526
PRV002014,ocean,#130d93,8755,TRT000498,211,121,332,249,270,190,271,187,5364,552,5485,680,5423,621,5424,618
PRV002015,ocean,#0a3b7b,9590,TRT000498,47,0,197,124,129,62,130,60,5200,431,5350,555,5282,493,5283,491
PRV002016,ocean,#1016a2,8787,TRT000498,158,191,286,314,212,254,217,250,5311,622,5439,745,5365,685,5370,681
